Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y1961;Y1961F;Y1962;Y1962F;Y1963;Y1963F;Y1964;Y1964F;Y1965;Y1965F;Y1966;Y1966F;Y1967;Y1967F;Y1968;Y1968F;Y1969;Y1969F;Y1970;Y1970F;Y1971;Y1971F;Y1972;Y1972F;Y1973;Y1973F;Y1974;Y1974F;Y1975;Y1975F;Y1976;Y1976F;Y1977;Y1977F;Y1978;Y1978F;Y1979;Y1979F;Y1980;Y1980F;Y1981;Y1981F;Y1982;Y1982F;Y1983;Y1983F;Y1984;Y1984F;Y1985;Y1985F;Y1986;Y1986F;Y1987;Y1987F;Y1988;Y1988F;Y1989;Y1989F;Y1990;Y1990F;Y1991;Y1991F;Y1992;Y1992F;Y1993;Y1993F;Y1994;Y1994F;Y1995;Y1995F;Y1996;Y1996F;Y1997;Y1997F;Y1998;Y1998F;Y1999;Y1999F;Y2000;Y2000F;Y2001;Y2001F;Y2002;Y2002F;Y2003;Y2003F;Y2004;Y2004F;Y2005;Y2005F;Y2006;Y2006F;Y2007;Y2007F;Y2008;Y2008F;Y2009;Y2009F;Y2010;Y2010F;Y2011;Y2011F;Y2012;Y2012F;Y2013;Y2013F;Y2014;Y2014F;Y2015;Y2015F;Y2016;Y2016F;Y2017;Y2017F;Y2018;Y2018F;Y2019;Y2019F;Y2020;Y2020F;Y2021;Y2021F
100;'356;India;661;'01640;Cocoa beans;5312;Area harvested;ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;380.000000;E;630.000000;E;1000.000000;E;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;20000.000000;T;11883.000000;A;10727.000000;A;11780.000000;A;12394.000000;A;12038.000000;A;12402.000000;A;16185.000000;A;15740.000000;A;16130.000000;A;21893.000000;A;25157.000000;A;27811.000000;A;29471.000000;A;30341.000000;A;31885.000000;A;34049.000000;A;46300.000000;A;56500.000000;A;63000.000000;A;66000.000000;A;71000.000000;A;78000.000000;A;81000.000000;A;83000.000000;A;89000.000000;A;94000.000000;A;98000.000000;A;103000.000000;A
100;'356;India;661;'01640;Cocoa beans;5419;Yield;hg/ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7895.000000;E;7937.000000;E;8000.000000;E;3000.000000;T;3000.000000;T;3000.000000;T;3000.000000;T;3000.000000;T;3000.000000;T;3000.000000;T;3500.000000;T;3000.000000;T;3000.000000;T;3000.000000;T;3000.000000;E;3000.000000;E;3000.000000;E;5674.000000;A;5381.000000;A;5333.000000;A;4597.000000;A;4387.000000;A;4191.000000;A;3930.000000;A;4155.000000;A;4203.000000;A;3835.000000;A;3669.000000;A;3326.000000;A;3453.000000;A;3355.000000;A;3312.000000;A;3471.000000;A;2786.000000;A;2549.000000;A;2063.000000;A;1970.000000;A;2113.000000;A;2051.000000;A;2099.000000;A;2289.000000;A;2247.000000;A;2553.000000;A;2653.000000;A;2621.000000;A
100;'356;India;661;'01640;Cocoa beans;5510;Production;tonnes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;300.000000;T;500.000000;T;800.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;7000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6000.000000;T;6742.000000;A;5772.000000;A;6282.000000;A;5697.000000;A;5281.000000;A;5198.000000;A;6361.000000;A;6540.000000;A;6780.000000;A;8397.000000;A;9230.000000;A;9250.000000;A;10175.000000;A;10180.000000;A;10560.000000;A;11820.000000;A;12900.000000;A;14400.000000;A;13000.000000;A;13000.000000;A;15000.000000;A;16000.000000;A;17000.000000;A;19000.000000;A;20000.000000;A;24000.000000;A;26000.000000;A;27000.000000;A
101;'360;Indonesia;661;'01640;Cocoa beans;5312;Area harvested;ha;6690.000000;A;7375.000000;A;6659.000000;A;7662.000000;A;8431.000000;A;7783.000000;T;9176.000000;T;9470.000000;T;10041.000000;T;8107.000000;T;9163.000000;T;10607.000000;T;8044.000000;A;8648.000000;A;7376.000000;A;8800.000000;A;11208.000000;A;12553.000000;A;16000.000000;A;19355.000000;A;22500.000000;E;23000.000000;A;29000.000000;A;43076.000000;A;33824.000000;A;50632.000000;A;61676.000000;A;107566.000000;A;135020.000000;A;158820.000000;A;183956.000000;A;189596.000000;A;299546.000000;A;359086.000000;A;374261.000000;A;398655.000000;A;386605.000000;A;403166.000000;A;667897.000000;A;749917.000000;A;765405.000000;A;776901.000000;A;961107.000000;A;1090960.000000;A;1167046.000000;A;905730.000000;A;923968.000000;A;1425216.000000;A;1587136.000000;A;1651539.000000;A;1732600.000000;A;1852900.000000;A;1740600.000000;A;1727400.000000;A;1709284.000000;A;1701351.000000;A;1658421.000000;A;1611014.000000;A;1560945.000000;A;1508955.000000;A;1497467.000000;A
101;'360;Indonesia;661;'01640;Cocoa beans;5419;Yield;hg/ha;1541.000000;E;1216.000000;E;1237.000000;E;1233.000000;E;1317.000000;E;1506.000000;T;1344.000000;T;1271.000000;T;1756.000000;T;2144.000000;T;2193.000000;T;1698.000000;T;2254.000000;E;3690.000000;E;5316.000000;E;4442.000000;E;4297.000000;E;4378.000000;E;5395.000000;E;5313.000000;E;5839.000000;I;7504.000000;E;6772.000000;E;6152.000000;E;9992.000000;E;6780.000000;E;8139.000000;E;7375.000000;E;8185.000000;E;8963.000000;E;9508.000000;A;10926.000000;A;8615.000000;A;6731.000000;A;7439.000000;A;8800.000000;A;8528.000000;A;11323.000000;A;5502.000000;A;5616.000000;A;7013.000000;A;7970.000000;A;7235.000000;A;6340.000000;A;6416.000000;A;8495.000000;A;8009.000000;A;5638.000000;A;5101.000000;A;5114.000000;A;4111.000000;A;3996.000000;A;4142.000000;A;4217.000000;A;3471.000000;A;3861.000000;A;3562.000000;A;4763.000000;A;4707.000000;A;4776.000000;A;4862.000000;A
101;'360;Indonesia;661;'01640;Cocoa beans;5510;Production;tonnes;1031.000000;A;897.000000;A;824.000000;A;945.000000;A;1110.000000;A;1172.000000;A;1233.000000;A;1204.000000;A;1763.000000;A;1738.000000;A;2009.000000;A;1801.000000;A;1813.000000;A;3191.000000;A;3921.000000;A;3909.000000;A;4816.000000;A;5496.000000;A;8632.000000;A;10284.000000;A;13137.000000;A;17260.000000;A;19640.000000;A;26502.000000;A;33798.000000;A;34327.000000;A;50199.000000;A;79335.000000;A;110509.000000;A;142347.000000;A;174899.000000;A;207147.000000;A;258059.000000;A;241701.000000;A;278400.000000;A;350800.000000;A;329700.000000;A;456499.000000;A;367475.000000;A;421142.000000;A;536804.000000;A;619192.000000;A;695361.000000;A;691704.000000;A;748827.000000;A;769386.000000;A;740006.000000;A;803593.000000;A;809583.000000;A;844626.000000;A;712200.000000;A;740500.000000;A;720900.000000;A;728400.000000;A;593331.000000;A;656817.000000;A;590684.000000;A;767280.000000;A;734795.000000;A;720660.000000;A;728046.000000;A
109;'388;Jamaica;661;'01640;Cocoa beans;5312;Area harvested;ha;7170.000000;E;7340.000000;E;6300.000000;E;8300.000000;E;6100.000000;E;5100.000000;E;4100.000000;E;3850.000000;E;3850.000000;E;5300.000000;E;4000.000000;E;4750.000000;E;4200.000000;E;3600.000000;E;3600.000000;E;3600.000000;E;3600.000000;E;3650.000000;E;3000.000000;E;3600.000000;E;3600.000000;E;3500.000000;E;4600.000000;E;4600.000000;E;4500.000000;E;4500.000000;E;4500.000000;E;4500.000000;E;4500.000000;E;4562.000000;I;4537.000000;I;6455.000000;I;6602.000000;I;6612.000000;I;6371.000000;I;3200.000000;E;3700.000000;E;4271.000000;I;2800.000000;E;3700.000000;T;2800.000000;E;2597.000000;I;3120.000000;I;3106.000000;I;1800.000000;E;1800.000000;E;3500.000000;E;3400.000000;E;3500.000000;E;3800.000000;E;2000.000000;E;3800.000000;E;3800.000000;E;3800.000000;E;2103.000000;I;2422.000000;I;1012.000000;I;786.000000;I;1101.000000;I;660.000000;I;1078.000000;I
109;'388;Jamaica;661;'01640;Cocoa beans;5419;Yield;hg/ha;4003.000000;I;3800.000000;I;3803.000000;I;3293.000000;I;4011.000000;I;4263.000000;I;4005.000000;I;4842.000000;I;4823.000000;I;4081.000000;I;4680.000000;I;5006.000000;I;4648.000000;I;4494.000000;I;4944.000000;I;4572.000000;I;4700.000000;I;4923.000000;I;4553.000000;I;4867.000000;I;4867.000000;I;6880.000000;I;5004.000000;I;6113.000000;I;5289.000000;I;5347.000000;I;7080.000000;I;3442.000000;I;3080.000000;I;4612.000000;I;3857.000000;E;3839.000000;E;3820.000000;E;3896.000000;E;3984.000000;E;4397.000000;E;4468.000000;E;3950.000000;E;3700.000000;E;2973.000000;E;4107.000000;E;3850.000000;E;3686.000000;E;3561.000000;E;3056.000000;E;3306.000000;E;5471.000000;E;2985.000000;E;3166.000000;E;3600.000000;E;2495.000000;E;3666.000000;E;2624.000000;E;3037.000000;E;3029.000000;E;2997.000000;E;3015.000000;E;2988.000000;E;2961.000000;E;2922.000000;E;2884.000000;E
109;'388;Jamaica;661;'01640;Cocoa beans;5510;Production;tonnes;2870.000000;A;2789.000000;A;2396.000000;A;2733.000000;A;2447.000000;A;2174.000000;A;1642.000000;A;1864.000000;A;1857.000000;A;2163.000000;A;1872.000000;A;2378.000000;A;1952.000000;A;1618.000000;A;1780.000000;A;1646.000000;A;1692.000000;A;1797.000000;A;1366.000000;A;1752.000000;A;1752.000000;A;2408.000000;A;2302.000000;A;2812.000000;A;2380.000000;A;2406.000000;A;3186.000000;A;1549.000000;A;1386.000000;A;2104.000000;A;1750.000000;A;2478.000000;A;2522.000000;A;2576.000000;A;2538.000000;A;1407.000000;A;1653.000000;A;1687.000000;A;1036.000000;A;1100.000000;E;1150.000000;E;1000.000000;T;1150.000000;E;1106.120000;I;550.000000;A;595.000000;A;1915.000000;A;1015.000000;A;1108.000000;A;1368.000000;A;499.000000;A;1393.000000;A;997.000000;A;1154.000000;A;637.000000;A;726.000000;A;305.000000;A;235.000000;A;326.000000;A;193.000000;A;311.000000;A
123;'430;Liberia;661;'01640;Cocoa beans;5312;Area harvested;ha;6500.000000;E;6500.000000;E;6500.000000;E;9500.000000;E;8500.000000;E;10500.000000;E;10000.000000;E;10000.000000;E;9000.000000;E;9000.000000;E;11774.000000;A;14000.000000;E;10000.000000;E;14000.000000;E;9500.000000;A;8500.000000;A;9200.000000;T;16000.000000;E;15000.000000;E;16000.000000;E;25000.000000;E;25000.000000;E;25000.000000;E;25000.000000;E;25900.000000;A;25900.000000;A;29412.000000;A;25900.000000;A;30000.000000;E;14000.000000;E;5000.000000;E;4338.000000;I;4000.000000;E;3268.000000;I;5400.000000;E;5614.000000;I;5000.000000;E;15000.000000;E;14998.000000;I;24000.000000;E;10000.000000;E;11274.000000;I;15000.000000;E;15940.000000;I;17000.000000;E;6000.000000;E;10000.000000;E;25000.000000;E;27000.000000;E;39000.000000;E;68000.000000;E;70500.000000;E;60000.000000;E;52900.000000;E;44808.000000;I;209245.000000;I;72966.000000;I;67221.000000;I;80829.000000;I;105522.000000;I;92951.000000;I
123;'430;Liberia;661;'01640;Cocoa beans;5419;Yield;hg/ha;1031.000000;E;1277.000000;E;1585.000000;E;1619.000000;E;1412.000000;E;1451.000000;E;1430.000000;E;2291.000000;E;2133.000000;E;1801.000000;E;2244.000000;I;2274.000000;E;2425.000000;E;2351.000000;E;3329.000000;I;2956.000000;I;2205.000000;E;2527.000000;E;2297.000000;E;2318.000000;E;2691.000000;E;1840.000000;E;2284.000000;E;2460.000000;E;1931.000000;T;1544.000000;T;1054.000000;T;1158.000000;T;2000.000000;E;1429.000000;E;1000.000000;E;1060.000000;E;775.000000;E;1117.000000;E;1296.000000;E;1247.000000;E;1200.000000;E;1333.000000;E;1334.000000;E;1292.000000;E;1000.000000;E;1331.000000;E;1667.000000;E;1568.000000;E;1765.000000;E;1667.000000;E;1700.000000;E;1600.000000;E;1704.000000;E;1718.000000;E;1721.000000;E;1702.000000;E;1400.000000;E;1418.000000;E;1562.000000;E;1625.000000;E;1645.000000;E;1636.000000;E;1608.000000;E;1611.000000;E;1614.000000;E
123;'430;Liberia;661;'01640;Cocoa beans;5510;Production;tonnes;670.000000;E;830.000000;E;1030.000000;E;1538.000000;E;1200.000000;E;1524.000000;E;1430.000000;E;2291.000000;E;1920.000000;E;1621.000000;E;2642.000000;E;3184.000000;E;2425.000000;E;3291.000000;E;3163.000000;E;2513.000000;E;2029.000000;E;4043.000000;E;3446.000000;E;3709.000000;E;6728.000000;E;4600.000000;E;5710.000000;E;6150.000000;E;5000.000000;T;4000.000000;T;3100.000000;T;3000.000000;T;6000.000000;T;2000.000000;T;500.000000;T;460.000000;T;310.000000;T;365.000000;E;700.000000;T;700.000000;T;600.000000;T;2000.000000;T;2000.000000;T;3100.000000;T;1000.000000;T;1500.000000;T;2500.000000;T;2500.000000;T;3000.000000;T;1000.000000;T;1700.000000;T;4000.000000;T;4600.000000;T;6700.000000;T;11700.000000;T;12000.000000;T;8400.000000;T;7500.000000;T;7000.000000;T;34000.000000;T;12000.000000;T;11000.000000;T;13000.000000;T;17000.000000;T;15000.000000;T
129;'450;Madagascar;661;'01640;Cocoa beans;5312;Area harvested;ha;1800.000000;A;1800.000000;A;1800.000000;A;1840.000000;A;2055.000000;A;2235.000000;A;2245.000000;A;2270.000000;A;2400.000000;A;2800.000000;A;3245.000000;A;3100.000000;A;3000.000000;A;3415.000000;A;3610.000000;A;3820.000000;A;4000.000000;A;5265.000000;A;5765.000000;A;5765.000000;A;5880.000000;A;5880.000000;A;5900.000000;A;5850.000000;A;7870.000000;A;8210.000000;A;7300.000000;A;7500.000000;A;7800.000000;A;6800.000000;A;6505.000000;A;5308.000000;A;4520.000000;A;4500.000000;A;4600.000000;A;4650.000000;A;4650.000000;A;4650.000000;T;4655.000000;A;4670.000000;A;4670.000000;A;4670.000000;A;4670.000000;A;4680.000000;A;7504.000000;A;7511.000000;A;7470.000000;A;7530.000000;A;9300.000000;E;11260.000000;I;7294.000000;I;9127.000000;I;10300.000000;I;12232.000000;I;12971.000000;I;12523.000000;I;12082.000000;I;13404.000000;I;11432.000000;I;14117.000000;I;12361.000000;I
129;'450;Madagascar;661;'01640;Cocoa beans;5419;Yield;hg/ha;3333.000000;E;2778.000000;E;2222.000000;E;2880.000000;E;3114.000000;E;3289.000000;E;3541.000000;E;3634.000000;E;3688.000000;E;3571.000000;E;3205.000000;E;4000.000000;E;4000.000000;E;4568.000000;E;3823.000000;E;4076.000000;E;3525.000000;E;2906.000000;E;2931.000000;E;2931.000000;E;3155.000000;E;3223.000000;E;3051.000000;T;5128.000000;E;2922.000000;E;2923.000000;E;4247.000000;E;4800.000000;E;4744.000000;E;5294.000000;E;4806.000000;A;7536.000000;A;9956.000000;A;6667.000000;A;8696.000000;A;9247.000000;A;9247.000000;A;9247.000000;E;9237.000000;A;9411.000000;A;9443.000000;A;9443.000000;A;9443.000000;A;9421.000000;A;7811.000000;A;7801.000000;A;8655.000000;A;8586.000000;A;8602.000000;E;8881.000000;E;8911.000000;E;8765.000000;E;8738.000000;E;8883.000000;E;8893.000000;E;8927.000000;E;8967.000000;E;8953.000000;E;8901.000000;E;8900.000000;E;8899.000000;E
129;'450;Madagascar;661;'01640;Cocoa beans;5510;Production;tonnes;600.000000;A;500.000000;A;400.000000;A;530.000000;A;640.000000;A;735.000000;A;795.000000;A;825.000000;A;885.000000;A;1000.000000;A;1040.000000;A;1240.000000;A;1200.000000;A;1560.000000;A;1380.000000;A;1557.000000;A;1410.000000;A;1530.000000;A;1690.000000;A;1690.000000;A;1855.000000;A;1895.000000;A;1800.000000;T;3000.000000;A;2300.000000;A;2400.000000;A;3100.000000;A;3600.000000;A;3700.000000;A;3600.000000;A;3126.000000;A;4000.000000;A;4500.000000;A;3000.000000;A;4000.000000;A;4300.000000;A;4300.000000;A;4300.000000;T;4300.000000;A;4395.000000;A;4410.000000;A;4410.000000;A;4410.000000;A;4409.000000;A;5861.000000;A;5859.000000;A;6465.000000;A;6465.000000;A;8000.000000;T;10000.000000;T;6500.000000;T;8000.000000;T;9000.000000;T;10865.000000;A;11535.000000;A;11179.000000;A;10834.000000;A;12000.000000;A;10175.000000;A;12564.000000;A;11000.000000;T
131;'458;Malaysia;661;'01640;Cocoa beans;5312;Area harvested;ha;1300.000000;E;1300.000000;E;1000.000000;E;2000.000000;A;2000.000000;A;2000.000000;A;3000.000000;A;3000.000000;A;3000.000000;A;4000.000000;A;7400.000000;A;6500.000000;E;7000.000000;A;12000.000000;A;17000.000000;A;22000.000000;A;27000.000000;A;22723.000000;A;28498.000000;A;34750.000000;A;42445.000000;A;54206.000000;A;71914.000000;A;96551.000000;A;112500.000000;A;146900.000000;A;185500.000000;A;232800.000000;A;264100.000000;A;297600.000000;A;398950.000000;A;378540.000000;A;299995.000000;A;271339.000000;A;190217.000000;A;168219.000000;A;140899.000000;A;117679.000000;A;100803.000000;A;75766.000000;A;57963.000000;A;48631.000000;A;45493.000000;A;42208.000000;A;33994.000000;A;31740.000000;A;28459.000000;A;21411.000000;A;18047.000000;A;20083.000000;A;20847.000000;A;11748.000000;A;13826.000000;A;16102.000000;A;18122.000000;A;16738.000000;A;16871.000000;A;15647.000000;A;5868.000000;A;5715.000000;A;6004.000000;A
131;'458;Malaysia;661;'01640;Cocoa beans;5419;Yield;hg/ha;4615.000000;E;4615.000000;E;4000.000000;I;4250.000000;E;6000.000000;E;8500.000000;E;7500.000000;E;7833.000000;E;9167.000000;E;8000.000000;E;6081.000000;E;7692.000000;I;9619.000000;E;8733.000000;E;7576.000000;E;6895.000000;E;6486.000000;E;9629.000000;E;10006.000000;E;10179.000000;E;11560.000000;E;11253.000000;E;9456.000000;E;9321.000000;E;8800.000000;E;8850.000000;E;9003.000000;E;9880.000000;E;9201.000000;E;8300.000000;E;5765.000000;A;5812.000000;A;6667.000000;A;6530.000000;A;6912.000000;A;7138.000000;A;7525.000000;A;7663.000000;A;8300.000000;A;9274.000000;A;9956.000000;A;9801.000000;A;7965.000000;A;7919.000000;A;8226.000000;A;10062.000000;A;12362.000000;A;13056.000000;A;10058.000000;A;7795.000000;A;2209.000000;A;3103.000000;A;2032.000000;A;1655.000000;A;954.000000;A;1029.000000;A;600.000000;A;528.000000;A;1733.000000;A;1235.000000;A;894.000000;A
131;'458;Malaysia;661;'01640;Cocoa beans;5510;Production;tonnes;600.000000;E;600.000000;E;400.000000;A;850.000000;A;1200.000000;A;1700.000000;A;2250.000000;A;2350.000000;A;2750.000000;A;3200.000000;A;4500.000000;A;5000.000000;A;6733.000000;A;10480.000000;A;12880.000000;A;15170.000000;A;17513.000000;A;21879.000000;A;28515.000000;A;35372.000000;A;49068.000000;A;61000.000000;A;68000.000000;A;90000.000000;A;99000.000000;A;130000.000000;A;167000.000000;A;230000.000000;A;243000.000000;A;247000.000000;A;230000.000000;A;220000.000000;A;200000.000000;A;177172.000000;A;131475.000000;A;120071.000000;A;106027.000000;A;90183.000000;A;83668.000000;A;70262.000000;A;57708.000000;A;47661.000000;A;36236.000000;A;33423.000000;A;27964.000000;A;31937.000000;A;35180.000000;A;27955.000000;A;18152.000000;A;15654.000000;A;4605.000000;A;3645.000000;A;2809.000000;A;2665.000000;A;1729.000000;A;1723.000000;A;1012.000000;A;826.000000;A;1017.000000;A;706.000000;A;537.000000;A
135;'474;Martinique;661;'01640;Cocoa beans;5312;Area harvested;ha;200.000000;E;200.000000;E;200.000000;E;200.000000;E;200.000000;E;200.000000;E;200.000000;E;200.000000;E;200.000000;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000000;A;0.000000;A;0.000000;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;'474;Martinique;661;'01640;Cocoa beans;5419;Yield;hg/ha;5000.000000;I;5000.000000;I;10000.000000;I;4000.000000;I;5000.000000;I;5000.000000;I;6000.000000;I;5000.000000;I;5000.000000;I;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;'474;Martinique;661;'01640;Cocoa beans;5510;Production;tonnes;100.000000;A;100.000000;A;200.000000;A;80.000000;A;100.000000;A;100.000000;A;120.000000;A;100.000000;A;100.000000;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000000;A;0.000000;A;0.000000;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;'484;Mexico;661;'01640;Cocoa beans;5312;Area harvested;ha;67994.000000;A;68073.000000;A;68512.000000;A;68500.000000;A;69756.000000;A;70015.000000;A;68951.000000;A;69894.000000;A;72908.000000;A;75934.000000;A;78358.000000;A;78365.000000;A;80316.000000;A;82373.000000;A;72364.000000;A;72377.000000;A;64412.000000;A;64891.000000;A;66328.000000;A;68629.000000;A;67333.000000;A;65842.000000;A;59085.000000;A;71163.000000;A;72022.000000;A;72017.000000;A;69412.000000;A;77902.000000;A;65759.000000;A;74915.000000;A;69445.000000;A;77330.000000;A;76748.000000;A;79450.000000;A;91464.000000;A;91142.000000;A;89606.000000;A;84839.000000;A;85648.000000;A;81023.000000;A;83037.000000;A;83130.000000;A;80903.000000;A;80879.000000;A;61477.000000;A;60866.000000;A;60934.000000;A;79000.000000;E;95000.000000;E;86898.000000;I;76177.000000;I;72388.000000;I;65131.000000;I;59624.000000;A;59118.000000;A;58734.000000;A;58690.000000;A;58361.000000;A;58527.000000;A;58598.000000;A;51953.000000;A
138;'484;Mexico;661;'01640;Cocoa beans;5419;Yield;hg/ha;3962.000000;E;4330.000000;E;4389.000000;E;2934.000000;E;3031.000000;E;3346.000000;E;3649.000000;E;3803.000000;E;3754.000000;E;3796.000000;E;3337.000000;E;4853.000000;E;4086.000000;E;4226.000000;E;4642.000000;E;4285.000000;E;3950.000000;E;6497.000000;E;5692.000000;E;5298.000000;E;4516.000000;E;6229.000000;E;5669.000000;E;5079.000000;E;7079.000000;E;6296.000000;E;6121.000000;E;7590.000000;E;7617.000000;E;5879.000000;E;6351.000000;A;5648.000000;A;7034.000000;A;5447.000000;A;5404.000000;A;4317.000000;A;5124.000000;A;5183.000000;A;4793.000000;A;3461.000000;A;5629.000000;A;5557.000000;A;6176.000000;A;5437.000000;A;5915.000000;A;6268.000000;A;6564.000000;E;6329.000000;E;6316.000000;E;5767.000000;E;5536.000000;E;5363.000000;E;5110.000000;E;4523.000000;A;4737.000000;A;4574.000000;A;4649.000000;A;4866.000000;A;4861.000000;A;5022.000000;A;5410.000000;A
138;'484;Mexico;661;'01640;Cocoa beans;5510;Production;tonnes;26938.000000;A;29473.000000;A;30067.000000;A;20100.000000;A;21140.000000;A;23429.000000;A;25160.000000;A;26580.000000;A;27368.000000;A;28823.000000;A;26145.000000;A;38032.000000;A;32814.000000;A;34811.000000;A;33588.000000;A;31011.000000;A;25442.000000;A;42159.000000;A;37754.000000;A;36360.000000;A;30407.000000;A;41013.000000;A;33496.000000;A;36141.000000;A;50985.000000;A;45339.000000;A;42487.000000;A;59128.000000;A;50087.000000;A;44045.000000;A;44106.000000;A;43673.000000;A;53986.000000;A;43279.000000;A;49425.000000;A;39347.000000;A;45917.000000;A;43968.000000;A;41055.000000;A;28046.000000;A;46738.000000;A;46194.000000;A;49965.000000;A;43975.000000;A;36366.000000;A;38151.000000;A;40000.000000;E;50000.000000;E;60000.000000;E;50113.840000;I;42174.540000;I;38824.540000;I;33283.870000;I;26969.000000;A;28006.590000;A;26863.090000;A;27287.250000;A;28398.860000;A;28452.010000;A;29428.770000;A;28105.840000;A
145;'583;Micronesia (Federated States of);661;'01640;Cocoa beans;5312;Area harvested;ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000000;M;0.000000;M;0.000000;M;0.000000;M;77.000000;E;78.000000;I;78.000000;I;78.000000;I;77.000000;I;77.000000;I;77.000000;I;77.000000;I;77.000000;I;77.000000;I;77.000000;I;77.000000;E;80.000000;E;79.000000;I;80.000000;I;81.000000;I;81.000000;I;82.000000;I;80.000000;E;81.000000;I;82.000000;I;82.000000;I;81.000000;I;82.000000;I;82.000000;I;82.000000;I;82.000000;I
145;'583;Micronesia (Federated States of);661;'01640;Cocoa beans;5419;Yield;hg/ha;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4286.000000;E;4261.000000;E;4267.000000;E;4273.000000;E;4279.000000;E;4283.000000;E;4286.000000;E;4287.000000;E;4287.000000;E;4277.000000;E;4258.000000;E;4237.000000;E;4375.000000;E;4167.000000;E;4119.000000;E;4068.000000;E;4015.000000;E;3960.000000;E;3750.000000;E;3861.000000;E;3937.000000;E;3916.000000;E;3888.000000;E;3880.000000;E;3860.000000;E;3841.000000;E;3822.000000;E
145;'583;Micronesia (Federated States of);661;'01640;Cocoa beans;5510;Production;tonnes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.000000;M;0.000000;M;0.000000;M;0.000000;M;33.000000;E;33.220000;I;33.200000;I;33.170000;I;33.150000;I;33.120000;I;33.090000;I;33.060000;I;33.030000;I;33.000000;I;32.970000;I;32.620000;I;35.000000;E;33.040000;I;32.910000;I;32.780000;I;32.640000;I;32.510000;I;30.000000;E;31.240000;I;32.120000;I;31.920000;I;31.650000;I;31.620000;I;31.480000;I;31.370000;I;31.270000;I
157;'558;Nicaragua;661;'01640;Cocoa beans;5312;Area harvested;ha;3800.000000;E;3800.000000;E;3800.000000;E;3800.000000;E;3800.000000;E;3800.000000;E;3900.000000;E;4000.000000;E;4000.000000;E;4500.000000;E;4500.000000;E;4500.000000;E;4500.000000;E;4000.000000;E;4750.000000;A;4750.000000;A;4787.000000;A;3100.000000;E;3100.000000;E;3071.000000;A;2600.000000;E;2600.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;2000.000000;E;1300.000000;E;1300.000000;E;4000.000000;E;2600.000000;E;2600.000000;E;2600.000000;E;1300.000000;E;1300.000000;E;1700.000000;E;1500.000000;E;1500.000000;E;1500.000000;E;2900.000000;E;1900.000000;E;1950.000000;E;1900.000000;E;2000.000000;E;2900.000000;E;2100.000000;E;5600.000000;E;3900.000000;E;5000.000000;E;6200.000000;E;6300.000000;E;6765.000000;I;6400.000000;E;7500.000000;E;6600.000000;E;9781.000000;I;9344.000000;A;9907.000000;A;11713.000000;A;12397.000000;A;12673.000000;A;13380.000000;A
